type,sent,ambiguity,reason
VP+的是+NP,攻击的是对手军队。,1,'攻击的是对手军队'可以理解为对手军队作为攻击行为的执行者(主动攻击其他对象)，也可以理解为对手军队作为被攻击行为的承受者(被其他对象攻击)
VP+的是+NP,尊重的是长者。,1,'尊重的是长者'可以理解为长者在主动进行尊重动作，也可理解为被尊重的对象是长者
VP+的是+NP,拥护的是人民群众。,1,'拥护的是人民群众'可以理解为人民群众主动执行拥护行为，也可以理解为人民群众是被拥护的对象
VP+的是+NP,支持的是进步人士。,1,'支持的是进步人士'可以理解为进步人士作为动作主体在支持他人，也可以理解为进步人士作为被支持的对象
VP+的是+NP,热爱的是那些青年。,1,'热爱的是那些青年'可以理解为那些青年作为热爱动作的主动发出者，也可以理解为那些青年是被热爱的对象
VP+的是+NP,宠爱的是宠物狗。,1,'宠爱的是宠物狗'可以理解为被宠爱的对象是宠物狗，也可以理解为实施宠爱行为的主体是宠物狗
VP+的是+NP,要求的是领导。,1,'要求的是领导'可以理解为领导主动提出要求，也可以理解为被要求的是领导
VP+的是+NP,支持的是粉丝团。,1,'支持的是粉丝团'可以理解为粉丝团主动支持他人，也可以理解为粉丝团是被支持的对象
VP+的是+NP,倾听的是歌手。,1,'倾听的是歌手'可以理解为歌手正在执行倾听动作，也可以理解为被倾听的对象是歌手
VP+的是+NP,教导的是老师。,1,'教导的是老师'可以表示老师作为教导动作的执行者，也可以表示老师作为被教导的对象
VP+的是+NP,追赶的是运动员。,1,'追赶的是运动员'可以表示运动员主动执行追赶动作，也可以表示运动员是被追赶的对象
VP+的是+NP,期待的是孩子们。,1,'期待的是孩子们'可以理解为孩子们主动发出期待行为，也可理解为孩子们是被期待的对象
VP+的是+NP,害怕的是人们。,1,'害怕的是人们'可以理解为人们正在感到害怕（主动），也可以理解为被害怕的对象是人们（被动）
VP+的是+NP,保护的是勇士。,1,保护的是勇士可以理解为勇士是执行保护动作的人，也可以理解为勇士是被保护的对象
VP+的是+NP,爱护的是子女。,1,'爱护的是子女'可以理解为子女主动实施爱护行为，也可以理解为子女是被爱护的对象
VP+的是+NP,领导的是团队。,1,'领导的是团队'可以理解为团队作为执行领导动作的主体，也可以理解为团队是被领导的对象
VP+的是+NP,指导的是学徒。,1,'指导的是学徒'可以理解为学徒作为指导者正在指导他人，也可以理解为被指导的对象是学徒
VP+的是+NP,支持的是盟友。,1,'支持的是盟友'可以理解为盟友是支持动作的发出者，也可以理解为盟友是被支持的对象
VP+的是+NP,追求的是梦想家。,1,'追求的是梦想家'可以理解为主动执行追求行为的是梦想家，也可以理解为被他人追求的对象是梦想家
VP+的是+NP,拥抱的是亲人。,1,'拥抱的是亲人'可以理解为亲人正在主动拥抱他人，也可以理解为被拥抱的对象是亲人
VP+的是+NP,支持的是主流群体。,1,'支持的是主流群体'可以表示主流群体主动发出支持行为，也可以表示主流群体是被支持的对象
VP+的是+NP,追随的是领导者。,1,'追随的是领导者'可以理解为领导者是追随动作的执行者（即领导者在追随别人），也可以理解为领导者是被追随的对象（即别人追随领导者）
VP+的是+NP,爱戴的是拥护者。,1,'爱戴的是拥护者'可以理解为拥护者主动爱戴他人，也可以理解为拥护者是被爱戴的对象
VP+的是+NP,帮助的是广大群众。,1,'帮助的是广大群众'可以理解为广大群众是帮助行为的发出者，也可以理解为广大群众是帮助行为的接受者
VP+的是+NP,困扰的是部分人群。,1,'困扰的是部分人群'可以理解为部分人群主动困扰别人，也可以理解为部分人群是被困扰的对象
VP+的是+NP,怠慢的是个别人士。,1,'怠慢的是个别人士'可以理解为个别人士正在执行怠慢行为，也可以理解为被怠慢的对象是个别人士
VP+的是+NP,尊重的是广大群众。,1,'尊重的是广大群众'可理解为广大群众主动执行尊重行为（广大群众在尊重他人），也可理解为广大群众是被尊重的对象（被他人尊重的对象是广大群众）
VP+的是+NP,吸引的是多数人。,1,VP结构'吸引的是多数人'可以理解为多数人作为吸引动作的发出者，也可以理解为多数人作为被吸引的客体
VP+的是+NP,等待的是亲人。,1,'等待的是亲人'可以理解为亲人正在执行等待动作，也可以理解为亲人作为被等待的对象
VP+的是+NP,配合的是同事。,1,“配合的是同事”可理解为同事主动执行配合动作，或同事是被配合的对象
VP+的是+NP,批评的是领导。,1,'批评的是领导'可以理解为领导主动进行批评行为，也可以理解为领导是被批评的对象
VP+的是+NP,支持的是团队成员。,1,'支持的是团队成员'可以表示'团队成员正在执行支持动作'，也可以表示'被支持的对象是团队成员'
VP+的是+NP,鼓励的是同学们。,1,'鼓励的是同学们'可以理解为同学们主动进行鼓励行为（施事），也可理解为同学们是被鼓励的对象（受事）
VP+的是+NP,照顾的是家人。,1,'照顾的是家人'可以理解为家人在执行照顾动作，也可以理解为被照顾的对象是家人
VP+的是+NP,追求的是梦想者。,1,'追求的是梦想者'可以理解为'正在追求（某事物）的人是梦想者'，也可理解为'被他人追求的对象是梦想者'。
VP+的是+NP,尊敬的是老师。,1,'尊敬的是老师'可以理解为老师是尊敬行为的主体（老师尊敬别人），也可以理解为老师是尊敬行为的客体（被尊敬的对象是老师）
VP+的是+NP,热爱的是广大群众。,1,'热爱的是广大群众'可以理解为广大群众是热爱的发出者（广大群众热爱某人/事），也可以理解为广大群众是被热爱的对象（某人/事热爱广大群众）
VP+的是+NP,等待的是朋友。,1,'等待的是朋友'可以理解为朋友正在执行等待动作（朋友在等待别人），也可以理解为被等待的对象是朋友（某人在等待朋友）
VP+的是+NP,重视的是老师。,1,'重视的是老师'可以理解为老师主动进行重视行为，也可以理解为老师是被重视的对象
VP+的是+NP,关注的是他们。,1,'关注的是他们'可以理解为他们在主动进行关注动作，也可以理解为他们是被关注的对象
VP+的是+NP,爱护的是邻里。,1,'爱护的是邻里'可以理解为邻里主动实施爱护行为，也可以理解为邻里是被爱护的对象
VP+的是+NP,帮助的是志愿者。,1,VP+的是+NP结构可以理解为志愿者是帮助行为的发出者，也可以理解为志愿者是被帮助的对象
VP+的是+NP,争取的是我们。,1,'争取的是我们'可理解为'我们主动进行争取行为'或'我们是被争取的对象'
VP+的是+NP,逃避的是敌人。,1,'逃避的是敌人'可以理解为敌人正在执行逃避动作，也可理解为被逃避的对象是敌人
VP+的是+NP,追求的是青年。,1,'追求的是青年。'可以理解为青年正在执行追求动作，也可理解为被追求的对象是青年
VP+的是+NP,赞赏的是他。,1,'赞赏的是他'可以理解为'他'是赞赏行为的发出者（他赞赏别人），也可以理解为'他'是被赞赏的对象（别人赞赏他）
VP+的是+NP,保护的是稀有动物。,1,'保护的是稀有动物'可以理解为稀有动物正在执行保护动作（如它们保护其他对象），也可以理解为稀有动物是被保护的对象
VP+的是+NP,适应的是自然环境。,1,VP+的是+NP结构可理解为NP主动执行VP动作或被VP的对象。句子可理解为'自然环境主动进行适应'或'被适应的是自然环境'
VP+的是+NP,关注的是民生问题。,1,'关注的是民生问题'可以理解为民生问题作为主体在关注其他事物，也可以理解为被关注的对象是民生问题。
VP+的是+NP,协助的是公司团队。,1,'协助的是公司团队'可以理解为公司团队正在协助他人，也可以理解为被协助的对象是公司团队
VP+的是+NP,喜欢的是小明。,1,'喜欢的是小明'可以理解为小明是实施喜欢动作的主体，也可以理解为小明是被喜欢的客体
VP+的是+NP,尊敬的是长辈。,1,'尊敬的是长辈'可理解为长辈正在执行尊敬动作（主动），也可理解为被尊敬对象是长辈（被动）
VP+的是+NP,尊重的是每一个人。,1,'尊重的是每一个人'可以理解为'主动尊重他人的主体是每个人'或'被尊重的对象是每个人'
VP+的是+NP,保护的是大家。,1,'保护的是大家'可以理解为执行保护行为的主体是大家，也可以理解为被保护的对象是大家
VP+的是+NP,重视的是我们团队。,1,'重视的是我们团队。'可以理解为执行重视行为的主体是团队，也可以理解为被重视的对象是团队
VP+的是+NP,爱护的是这些花朵。,1,'爱护的是这些花朵'可以理解为这些花朵正在执行爱护动作，也可以理解为这些花朵是被爱护的对象
VP+的是+NP,帮助的是邻居。,1,'帮助的是邻居'可以理解为邻居是帮助行为的发出者，也可以理解为邻居是被帮助的对象
VP+的是+NP,追赶的是他。,1,'VP+的是+NP'结构可理解为NP主动执行VP动作或被VP动作作用。'追赶的是他'既可表示他是追赶动作的执行者，也可表示他是被追赶的对象
VP+的是+NP,期待的是那些学生。,1,'期待的是那些学生'可以理解为是那些学生在主动进行期待行为，也可以理解为被他人期待的对象是那些学生
VP+的是+NP,害怕的是孩子们。,1,'害怕的是孩子们'可以理解为孩子们感到害怕(主动态)，也可以理解为被他人害怕的对象是被动态
VP+的是+NP,欣赏的是他。,1,'欣赏的是他'可以理解为'他'是动作的发出者(他在进行欣赏行为)，也可以理解为'他'是动作的承受者(被他人欣赏的对象)
VP+的是+NP,帮助的是邻居们。,1,'帮助的是邻居们'可以理解为邻居们主动实施帮助行为，也可以理解为邻居们是被帮助的对象
VP+的是+NP,培养的是优秀人才。,1,'培养的是优秀人才'可以理解为优秀人才在主动进行培养行为（施事解读），也可以理解为优秀人才是被培养的对象（受事解读）
VP+的是+NP,保护的是儿童。,1,保护的是儿童可以理解为儿童是保护行为的执行者，也可以理解为儿童是被保护的对象
VP+的是+NP,支持的是社区居民。,1,'支持的是社区居民'可以理解为社区居民支持他人，也可以理解为社区居民是被支持的对象
VP+的是+NP,培养的是学生。,1,'培养的是学生'可以理解为学生是培养动作的主动执行者，也可以理解为学生是被培养的对象
VP+的是+NP,爱护的是花草树木。,1,'VP+的是+NP'结构存在主动被动歧义：1) 花草树木主动实施爱护行为；2) 花草树木作为被爱护对象
VP+的是+NP,照顾的是孩子们。,1,'照顾的是孩子们'可以理解为孩子们作为照顾行为的实施者，也可以理解为孩子们作为被照顾的受事对象
